project_id;track_id;section_id;segment_id;point_id;section_duration;section_speed;section_warning;gnss_accuracy;section_weather;timestamp;lon_ontrack;lat_ontrack;lon_rtk;lat_rtk;sun_azimuth;sun_height;tair_thermohygro;tair_tc1;tair_tc2;tair_anemo;rh_thermohygro;ws;wdir;sw_up;sw_down;sw_front;sw_back;sw_left;sw_right;lw_up;lw_down;lw_front;lw_back;lw_left;lw_right;tmrt;pet
;;28;70;1693;;;;1377;;2024-12-12 15:17:32;3.87747278338985;43.6081479146432;3.8774473;43.6080747;200.174215047617;20.4974886714263;11.8726634622721;12.296875;11.8203125;15;51.2671091783017;0.8231104;350;6.70077403793026;0;17.7697789990639;13.2931582085083;0;23.9023969057079;375.839118404851;393.712994231199;394.832672746643;384.655285447941;397.863259291364;393.382278489813;16.7998662090271;9.74322218227207
;;28;70;1694;;;;1461;;2024-12-12 15:17:33;3.87747454800104;43.6081539198708;3.8774491;43.6080792;200.178145319475;20.4964422326961;11.8619821469444;12.28125;11.8046875;15;51.3567559319448;0.7202216;353;6.01484441934161;0;17.7075442323141;12.9111865653022;0;23.3744823186973;376.710632446887;394.302727614703;395.271779308284;385.373599173921;399.512632152431;393.572543332721;16.9016458375967;10.0472160669444
;;28;70;1695;;;;1542;;2024-12-12 15:17:34;3.87747631261223;43.6081599250985;3.877451;43.6080848;200.182075505789;20.4953956000371;11.8619821469444;12.2734375;11.8046875;15;51.3567559319448;0.6687772;358;5.26721969452139;0;17.5410004903079;12.2739615766956;0;23.1091667543848;377.513178237224;394.712622097149;395.140369876042;386.032294822523;400.613179157114;393.803052976073;16.9521314476627;10.2160910749444
;;28;70;1696;;;;1631;;2024-12-12 15:17:35;3.87747807722343;43.6081659303261;3.877453;43.6080901;200.186005606575;20.4943487734512;11.8245975432975;12.2734375;11.828125;15;51.4177920195315;0.4629996;7;4.87348495405733;0;17.6308464563902;11.8193199419165;0;22.9860168678781;378.093919272732;394.843044248731;395.426971422104;387.085203958827;401.340732257042;394.191274328923;17.0402784841237;10.9609687432975
;;28;70;1697;;;;1721;;2024-12-12 15:17:36;3.87747984183462;43.6081719355537;3.8774551;43.6080944;200.18993562182;20.4933017529474;11.8245975432975;12.234375;11.828125;15;51.4177920195315;0.4629996;358;4.42833762506695;0;17.4423890641199;11.7593671988687;0;22.8556228704003;378.716625322577;394.884558176075;395.61671046881;387.588857219248;402.50906786639;394.532811846675;17.1205647913485;10.9925407112975
;;28;70;1698;;;;1800;;2024-12-12 15:17:37;3.87748160644581;43.6081779407813;3.8774582;43.608098;200.193865551487;20.4922545385424;11.8513008316167;12.234375;11.828125;15;51.4444953078508;0.5658884;358;3.87779448959762;0;17.3998765826078;11.4832212308909;0;22.8741859047635;379.262900175511;394.897169558295;395.944786425889;388.112684458641;403.136092651172;394.927789374999;17.1880220186749;10.6356566716167
;;28;70;1699;;;;1888;;2024-12-12 15:17:38;3.87748337105701;43.6081839460089;3.8774605;43.6081017;200.197795395563;20.4912071302453;11.8513008316167;12.1875;11.8046875;15;51.4444953078508;0.5658884;358;3.3829483250318;0;17.376648113328;11.2107087624918;0;23.0412532140318;380.119632826689;395.174035228433;396.243337045;389.300009264335;403.288624649627;396.191917092039;17.3077000926651;10.6799211196167
;;28;70;1700;;;;1947;;2024-12-12 15:17:39;3.8774851356682;43.6081899512366;3.877462;43.6081068;200.201725154092;20.4901595280507;11.840619516289;12.21875;11.8046875;15;51.4597543297475;0.7202216;358;3.23385181830547;0;17.3459690029584;10.9690810405113;0;23.0543831651668;380.803340835971;395.463561224142;396.499895332119;390.397161490744;402.88794604408;398.114472046499;17.4234027058639;10.214719996289
;;28;70;1701;;;;1981;;2024-12-12 15:17:40;3.8774869002794;43.6081959564642;3.8774627;43.6081123;200.20565482698;20.4891117319897;11.840619516289;12.1953125;11.8203125;15;51.4597543297475;0.7202216;358;2.92966066952475;0;17.2767218681242;10.9050406104375;0;23.0616272761377;381.497226105574;395.489409671991;396.982021924722;391.467125831624;402.465192581232;400.541387664612;17.5657019215695;10.264489468289
;;28;70;1702;;;;2024;;2024-12-12 15:17:41;3.87748866489059;43.6082019616918;3.8774638;43.6081174;200.209584414285;20.4880637420532;11.8459601739529;12.171875;11.796875;15;51.4540321965362;0.7202216;358;2.29557207770015;0;17.2004623652056;10.6234443930917;0;22.9728869167431;382.731942342918;395.469462500001;397.349677169365;389.304610344917;403.317731271314;403.005697792698;17.6212026660107;10.2872248139529
;;28;70;1703;;;;2068;;2024-12-12 15:17:42;3.87749042950179;43.6082079669194;3.8774648;43.6081222;200.213513915953;20.4870155582614;11.8459601739529;12.2109375;11.8203125;15;51.4540321965362;0.6687772;358;1.92454456383521;0;17.1079867610916;10.5194354676527;0;23.0507611096813;383.895972602157;395.04446363692;398.149904830516;389.802838682143;405.533069252357;403.505665459245;17.7811362845177;10.5023825739529
;;28;70;1704;;;;2121;;2024-12-12 15:17:43;3.87749219411298;43.608213972147;3.8774654;43.6081266;200.217443331974;20.4859671806234;11.8459601739529;12.1875;11.8046875;15;51.4540321965362;0.6687772;5;1.55308861173256;0;17.0496964513894;10.325497427642;0;22.9679065904506;384.698982578168;394.87196010503;399.062053521535;389.858676597627;407.650270997865;399.672595848855;17.7460376919919;10.4895313739529
;;28;70;1705;;;;2182;;2024-12-12 15:17:44;3.87749395872417;43.6082199773747;3.8774657;43.6081317;200.22137266239;20.4849186091339;11.8459601739529;12.1875;11.8046875;15;51.4216067750057;0.5658884;7;1.46354502004922;0;17.0816903807748;9.48933833710412;0;22.9497963130231;384.949829141778;394.948456522722;397.537466458944;389.967174141147;407.597370466799;397.39416916455;17.577659564922;10.7784632139529
;;28;70;1706;;;;2236;;2024-12-12 15:17:45;3.87749572333537;43.6082259826023;3.8774679;43.6081379;200.225301907108;20.483869843824;11.8352788586252;12.1875;11.8203125;15;51.4349584191653;0.4629996;8;1.16792263602288;0;16.5754850596768;9.49933046094542;0;22.4590077947387;385.18128081213;394.622941721074;397.345003904394;390.748134303467;407.949103832391;396.084236412683;17.5316285638778;11.1605012586252
;;28;70;1707;;;;2282;;2024-12-12 15:17:46;3.87749748794656;43.6082319878299;3.8774694;43.6081418;200.229231066171;20.4828208846882;11.8352788586252;12.1875;11.84375;15;51.4349584191653;0.4115552;358;0.963557596630764;0;16.4190215967919;9.39986340997975;0;22.4173541566556;385.333299430144;393.995733929068;398.153188482278;390.827566316775;407.963283956567;395.310100963894;17.5214817666092;11.3884809322252
;;28;70;1708;;;;2319;;2024-12-12 15:17:47;3.87749925255775;43.6082379930575;3.8774715;43.6081463;200.23316013954;20.4817717317431;11.8619821469444;12.171875;11.796875;15;51.4387731746395;0.4115552;8;0.797323560395665;0;16.4650402623463;9.08738244621544;0;22.4390864895685;385.819395143955;393.291503571741;398.816239603982;390.636294552498;408.15741473446;394.958128180988;17.5232638780725;11.4059551133444
;;28;71;1709;;;;1863;;2024-12-12 15:17:48;3.87749925255775;43.6082379930575;3.8774729;43.6081515;200.237089903085;20.4807280195113;11.8619821469444;12.171875;11.78125;15;51.4387731746395;0.4115552;11;0.65422518899741;0;16.4742439954572;8.90888677941403;0;22.3612122966304;386.304608531032;392.902905203604;399.033550179439;390.312394826397;408.929516439561;395.439296124893;17.5614301961356;11.4222330269444
;;28;71;1710;;;;1906;;2024-12-12 15:17:49;3.87749996781349;43.6082441268926;3.8774743;43.6081556;200.241018788571;20.4796783581527;11.8299382009613;12.1328125;11.7734375;15;51.4464026855878;0.3086664;19;0.5719650473553;0;16.9370602890325;8.64364131017224;0;22.3498933732382;386.205517618863;393.069630911299;398.677302156403;390.174776316627;409.632973422292;396.694892577722;17.6246530174812;11.9693532409613
;;28;71;1711;;;;1957;;2024-12-12 15:17:50;3.87750068306923;43.6082502607276;3.8774756;43.6081602;200.244947588325;20.4786285030184;11.8299382009613;12.1953125;11.8203125;15;51.4464026855878;0.3086664;24;0.701781833384256;0;17.0751162856956;8.64409549761957;0;22.4775708291019;386.357590698212;393.524006709825;398.195917501133;389.903658668843;409.635587461182;399.605671174185;17.7249736564089;12.0127503609613
;;28;71;1712;;;;2012;;2024-12-12 15:17:51;3.87750139832497;43.6082563945626;3.8774757;43.6081662;200.248876302362;20.4775784541104;11.8459601739529;12.1328125;11.78125;15;51.4807354848554;0.257222;24;0.629804209447409;0;16.867374881193;8.66725905743349;0;22.4390864895685;385.96384909554;393.906492702792;397.156794131161;390.166201888918;408.52617797044;402.519098193124;17.7584401581011;12.3627089739528
;;28;71;1713;;;;2076;;2024-12-12 15:17:52;3.8775021135807;43.6082625283976;3.8774767;43.6081717;200.252804930644;20.4765282114452;11.8459601739529;12.1640625;11.796875;15;51.4807354848554;0.257222;16;0.510269941123717;0;16.840640227871;8.65953787082885;0;22.2353458685095;384.648682417831;394.184854429741;396.78156915293;391.267241610104;406.335600214528;404.086931812609;17.7436590212353;12.3556075339528
;;28;71;1714;;;;2160;;2024-12-12 15:17:53;3.87750282883644;43.6082686622327;3.8774786;43.6081746;200.25673347316;20.4754777750319;11.8513008316167;12.171875;11.78125;15;51.5112535286488;0.257222;24;0.395876931652657;0;16.9055046326524;8.66090043317085;0;22.0225501087368;383.355475624835;394.342798102322;397.178056790108;393.031021249449;404.814952909998;403.554269565017;17.7306164946262;12.3527490236167
;;28;71;1715;;;;1755;;2024-12-12 15:17:54;3.87750354409218;43.6082747960677;3.8774792;43.608181;200.260661929911;20.4744271448761;11.8513008316167;12.1875;11.8046875;15;51.5112535286488;0;44;0.452002340793889;0;17.0330420771887;8.05955625290349;0;21.793907856215;382.470400753267;394.860276577867;395.863455605362;393.707643260112;407.029015847537;400.054196251053;17.6312411001334;15.8020848316167
;;28;71;1716;;;;1805;;2024-12-12 15:17:55;3.87750425934792;43.6082809299027;3.877481;43.6081865;200.2645903009;20.4733763209834;11.8566414892805;12.1875;11.796875;15;51.5780117494469;0;88;0.460142667310556;0;17.1474313315667;8.2294223582056;0;21.8749513477029;382.118804806483;394.761139808291;393.851505816824;392.616716890238;406.691746516555;398.82057447176;17.4522955387957;15.6982926892805
;;28;71;1717;;;;1869;;2024-12-12 15:17:56;3.87750497460365;43.6082870637377;3.8774813;43.6081913;200.268518586115;20.4723253033629;11.8566414892805;12.1640625;11.8046875;15;51.5780117494469;0;88;0.524408402968455;0;17.2600674939236;8.15629817918517;0;22.095896732318;381.711110954728;393.585389088958;394.34352373939;393.713031614087;404.506653945262;395.879472617528;17.303203398576;15.6101774892805
;;28;71;1718;;;;1941;;2024-12-12 15:17:57;3.87750568985939;43.6082931975728;3.8774808;43.6081957;200.272446785518;20.4712740920313;11.8459601739529;12.1640625;11.8046875;15;51.5856412603952;0;88;0.674361786170219;0;17.4292408739616;8.4933052651054;0;22.1294007455588;381.387962521955;392.537856568678;395.537861642073;391.730342367553;402.323155692373;395.173187321952;17.1592781222236;15.5199108939528
;;28;71;1719;;;;2006;;2024-12-12 15:17:58;3.87750640511513;43.6082993314078;3.8774808;43.6082006;200.276374899098;20.4702226869977;11.8459601739529;12.1640625;11.8046875;15;51.5856412603952;0;44;0.814889528142158;0;17.5997290730153;8.46287470613416;0;22.3693619214728;382.570692789831;392.349581131801;396.158537031152;390.608583726733;402.866211415545;396.313231527612;17.2288365941039;15.5610961739528
;;28;71;1720;;;;2058;;2024-12-12 15:17:59;3.87750712037087;43.6083054652428;3.877482;43.6082063;200.280302926897;20.4691710882567;11.8459601739529;12.1640625;11.8046875;15;51.5875486381323;0;269;1.24546995705008;0;18.1011133910553;8.12495924531928;0;22.7510360182567;383.121146114658;392.229998732008;395.526900412155;390.022876008291;402.099816396597;398.486470596156;17.259937354347;15.5796561739528
;;28;71;1721;;;;2117;;2024-12-12 15:18:00;3.8775078356266;43.6083115990778;3.8774832;43.6082127;200.284230868822;20.4681192958395;11.8459601739529;12.1875;11.8203125;15;51.5875486381323;0.1028888;269;1.30545131033079;0;17.5037472848591;8.208075548181;0;22.9122174873611;383.809310468029;392.251377126512;395.19615682879;389.603512948275;402.485540455302;399.924003189855;17.3004710760006;13.4842449739528
