cluster,air_temp_c__mean,air_temp_c__std,air_temp_c__trend,rel_humidity_pct__mean,rel_humidity_pct__std,rel_humidity_pct__trend,wind_speed_ms__mean,wind_speed_ms__std,wind_speed_ms__trend,wind_dir_deg__mean,wind_dir_deg__std,wind_dir_deg__trend,pressure_hpa__mean,pressure_hpa__std,pressure_hpa__trend,precipitation_mm__mean,precipitation_mm__std,precipitation_mm__trend,solar_wm2__mean,solar_wm2__std,solar_wm2__trend,longwave_wm2__mean,longwave_wm2__std,longwave_wm2__trend,surface_temp_c__mean,surface_temp_c__std,surface_temp_c__trend,soil_moisture_pct__mean,soil_moisture_pct__std,soil_moisture_pct__trend,ndvi__mean,ndvi__std,ndvi__trend,pm25_ugm3__mean,pm25_ugm3__std,pm25_ugm3__trend,pm10_ugm3__mean,pm10_ugm3__std,pm10_ugm3__trend,co2_ppm__mean,co2_ppm__std,co2_ppm__trend,no2_ppb__mean,no2_ppb__std,no2_ppb__trend,o3_ppb__mean,o3_ppb__std,o3_ppb__trend,noise_db__mean,noise_db__std,noise_db__trend,traffic_index__mean,traffic_index__std,traffic_index__trend,pedestrian_index__mean,pedestrian_index__std,pedestrian_index__trend,sky_view_factor__mean,sky_view_factor__std,sky_view_factor__trend,impervious_fraction__mean,impervious_fraction__std,impervious_fraction__trend,water_proximity__mean,water_proximity__std,water_proximity__trend,heat_index_c__mean,heat_index_c__std,heat_index_c__trend
0,49.95862604540024,0.07880427086125538,0.04043318799692229,5.760692951015532,1.3996107721616189,-0.3279225442421133,22.16784348864994,2.3241287963682913,0.7702940497563477,58.7391516646489,51.50518592452983,-27.04963746029891,1005.5905017921147,40.714989479444476,25.209908523553047,18.113549432497013,8.489459940440266,4.128292421915003,647.1482974910394,490.42537751179185,-314.67934801160607,489.05884109916366,70.81424930216444,4.223218568002741,52.836665173237755,3.586242355241107,-2.201374614594039,70.0,0.0,0.0,0.6265220619915027,0.027688025375764435,0.00021675588651094927,29.450071267103013,26.413657778525295,5.168494480795213,41.09687698159209,34.99447503999616,6.321815800958758,686.7283452807646,325.0764929015623,154.96006006006004,150.85357327952764,61.43943279288498,-37.429041810123024,100.70926567949904,81.96248402488159,-57.16111384839458,91.75957287933095,20.739420648027238,-15.245025017253276,0.9372983870967743,0.026457473580143425,-0.011087100663050025,0.8968086917562723,0.14445513756416578,0.06273534105534104,0.7201151544909958,6.944908374919314e-18,-1.4200405119905886e-35,0.15482602528835282,1.0375035567180794e-18,-7.112949781784098e-36,0.19726846773714257,1.5077761603443248e-18,-1.1833670933254907e-36,40.13566457586619,2.674357687083836,-1.64202636968766
1,49.92149673202614,0.14993400453894126,0.08660370474319394,5.030212418300653,0.05268859802056591,-0.0169859943977591,17.8493341503268,4.429333652543321,2.34547939309057,60.3232571531114,57.95710886390853,-32.07320751909335,1002.5094771241829,42.240645644309446,28.532072829131653,21.970106045751635,8.281098304719466,2.7750376470588236,671.4658496732026,520.8825687316371,-355.1258155230596,642.4269607843137,30.51431929384544,0.630812324929972,55.67417156862745,3.851809776039619,-2.4363096652522396,70.0,0.0,0.0,0.44292322512445575,0.026631760936680078,-0.0011588301618143952,53.96482146614054,39.16153538183581,-10.377803553943842,72.6887778432034,52.04484934122823,-13.051098476211411,1195.8108595800525,623.4388351525712,268.36818481848184,199.04772207375905,22.363187135592558,-10.321890257094735,100.67927325717181,73.56382817832619,-47.101995172142374,93.6841339869281,21.6866966076626,-15.735944881889763,0.8966136214800262,0.06267315703883389,-0.035304724335493545,0.6625743464052287,0.3545733143036699,0.21438385875224839,0.48773489533490266,2.1413227645834932e-18,1.5598082789187962e-35,0.5165996456791426,2.7328106948985907e-18,1.812639947658575e-35,0.23327326080393554,1.9200650157626423e-18,-1.6216081485157755e-35,42.070650326797384,3.74516587751307,-2.4679028797289666
2,49.97666087962963,0.04386229320917291,0.02367427248677248,5.021026234567902,0.03902780022827069,-0.008491879350348027,19.577502314814815,3.4359899817421944,1.4755497244268077,106.84896307065702,68.67573108392159,-38.73893784325228,987.09375,29.903792329904267,20.166843033509704,19.153262731481483,7.589401877589036,3.3297544973544975,864.2914737654321,360.2066770882905,-256.8107363315697,423.20081018518516,51.5576872540864,-3.9056126394873494,55.642432484567905,2.7076089298877015,-1.7275569550325933,70.0,0.0,0.0,0.5563835242311586,0.027542715480822644,0.0004889827151389053,46.79591007474551,31.74811305280017,-3.614703307392033,62.52836293732863,41.800317643940474,-3.826575753723879,748.8740354938271,338.2727837267642,159.1789321789322,175.49151897812135,42.20717468671493,-23.802451797537486,103.05532617599168,76.92190546912728,-52.253648995960496,91.90725308641976,21.89890727744378,-16.14501661129568,0.634913387345679,0.11571036416836565,-0.05383617940199333,0.898495563271605,0.1288105955134818,0.06245525585525583,0.6148481033600393,4.8786965996326465e-18,-5.502656983963532e-35,0.3069010393849317,1.0253259525311333e-18,-3.3705369924973834e-35,0.292121084131301,8.281478847366846e-19,-1.225649815453594e-35,42.25032986111111,2.627998721815988,-1.6953710963455149
