cluster,air_temp_c__mean,air_temp_c__std,air_temp_c__trend,rel_humidity_pct__mean,rel_humidity_pct__std,rel_humidity_pct__trend,wind_speed_ms__mean,wind_speed_ms__std,wind_speed_ms__trend,wind_dir_deg__mean,wind_dir_deg__std,wind_dir_deg__trend,pressure_hpa__mean,pressure_hpa__std,pressure_hpa__trend,precipitation_mm__mean,precipitation_mm__std,precipitation_mm__trend,solar_wm2__mean,solar_wm2__std,solar_wm2__trend,longwave_wm2__mean,longwave_wm2__std,longwave_wm2__trend,surface_temp_c__mean,surface_temp_c__std,surface_temp_c__trend,soil_moisture_pct__mean,soil_moisture_pct__std,soil_moisture_pct__trend,ndvi__mean,ndvi__std,ndvi__trend,pm25_ugm3__mean,pm25_ugm3__std,pm25_ugm3__trend,pm10_ugm3__mean,pm10_ugm3__std,pm10_ugm3__trend,co2_ppm__mean,co2_ppm__std,co2_ppm__trend,no2_ppb__mean,no2_ppb__std,no2_ppb__trend,o3_ppb__mean,o3_ppb__std,o3_ppb__trend,noise_db__mean,noise_db__std,noise_db__trend,traffic_index__mean,traffic_index__std,traffic_index__trend,pedestrian_index__mean,pedestrian_index__std,pedestrian_index__trend,sky_view_factor__mean,sky_view_factor__std,sky_view_factor__trend,impervious_fraction__mean,impervious_fraction__std,impervious_fraction__trend,water_proximity__mean,water_proximity__std,water_proximity__trend,heat_index_c__mean,heat_index_c__std,heat_index_c__trend
0,49.958780898876405,0.07497514381275446,0.041911717495987155,5.0277715355805235,0.04624114904723731,-0.012712680577849116,19.161884082397002,3.497342067332391,1.4601955270197966,108.2331119659002,69.37017845416112,-39.08491639818651,987.1470037453184,29.85171920722662,20.285628678437668,20.416082209737827,7.952624963365124,3.57055468164794,865.6395131086142,361.9291499891919,-256.6861861861862,431.3432584269663,51.638394150615255,-3.1893929643929644,55.728022471910116,2.736687443286373,-1.7238685370310654,70.0,0.0,0.0,0.5465463522377036,0.027487424449527155,0.0005095718720489296,49.986969813117646,32.97901051036431,-3.057457582948324,66.95625241432937,43.66565874897952,-3.6292830899905977,761.7426966292135,360.0594441599399,164.81890724543786,179.47747115839624,39.642999662829205,-22.71192459280101,103.88221161223036,75.53048078730995,-51.56541300043532,91.50466292134831,22.460110346204967,-16.56624529721595,0.6246488764044944,0.11837440949015689,-0.05612279681103209,0.8949239700374533,0.13356913504202905,0.06599916344916343,0.6021640552427364,5.194512189590744e-18,-2.967725114946624e-35,0.3225886090138728,1.0335861148306304e-18,-3.27185009857291e-35,0.2653590817522242,8.230407951429094e-19,-1.1154034426953104e-35,42.428522471910114,2.656813566312984,-1.6642524240465415
1,49.926421568627454,0.14292905337215175,0.07394825451844515,5.02469723183391,0.04854255516779779,-0.010245535714285714,18.341108708189157,4.244589098721667,2.2189034249401667,63.4627602422733,57.92135913096072,-32.386508140864,1001.467416378316,41.46340422007871,27.815496786950074,19.969437716262977,7.927943582724375,2.5400813890261986,683.7935409457901,506.8684760169815,-347.0776677395395,618.3702422145328,34.46526279726535,0.046744243624659565,55.586205305651674,3.7612679838143737,-2.39099493943919,70.0,0.0,0.0,0.458329422446493,0.026525258088124788,-0.0008072058124302357,50.12774269655039,37.33328446954206,-8.804366250702508,67.6972446810764,49.24539680782091,-11.287853364650486,1132.507654534951,580.1719620397868,249.0914551186328,193.86293365481933,25.785805901813657,-12.113491461952249,101.15672258930924,74.5454516495027,-47.946018533845844,94.01685409457902,21.141486726967816,-15.254507660455486,0.8828882149046793,0.0640309697037163,-0.0353430476190476,0.6866219723183391,0.33122010073995517,0.19830867167919797,0.5143729773526892,2.832791573980246e-18,-9.171094973272553e-36,0.483279016390995,2.6465526815732408e-18,1.142420135078934e-35,0.26777338704917003,1.958897466235907e-18,-2.0599201187801087e-35,41.91333910034602,3.620392143301877,-2.375204943783069
2,49.97414046121593,0.04900188036553733,0.032586134453781515,5.885377358490565,1.6241877230193353,-0.3845223120694819,22.645909503843466,2.164365711869067,0.6972567535190176,52.106602890199525,49.57429385127466,-25.352436417345864,1007.746855345912,41.78477735030608,25.632122849139655,18.78161967155835,8.632769169347782,4.403032364979535,621.5681341719078,504.6443119756677,-320.1357392432864,490.5441998602376,72.14807777621965,4.990806322529012,52.382433612858144,3.6521553160217866,-2.2374165413533835,70.0,0.0,0.0,0.6451159432971496,0.028022439990182342,-3.8454001881530543e-05,27.155125831492107,25.517925131610173,5.192844544754232,37.85369394287007,33.98477100588926,7.098261652918542,675.9401260504202,313.43495452705963,156.44070725336547,145.96588551057724,65.86113556717639,-40.57255750275929,99.29964506139049,83.4329604350553,-58.38522084393483,91.45359888190077,20.710484009171964,-15.341699959644874,0.9775181691125087,0.014846582508708477,-0.004337612000402697,0.9043471348707197,0.13886378549197956,0.05730851706433099,0.7356663479778638,6.556398108331639e-18,-1.1074529779046101e-35,0.1248486120259655,8.926864203719264e-19,-2.774448899477411e-36,0.1727120906874102,1.4253039365938347e-18,5.5372648895230504e-36,39.826567085953876,2.642284670048422,-1.660297318927571
